region,parent_region,subset,amplitude value,amplitude stderr,decay value,decay stderr
Saxony-Anhalt,Germany,confirmed,0.0,,-1.0,
Saxony-Anhalt,Germany,recovered,0.0,,-1.0,
Saxony-Anhalt,Germany,deaths,0.0,,-1.0,
Sleswick-Holsatia,Germany,confirmed,0.0,,-1.0,
Sleswick-Holsatia,Germany,recovered,0.0,,-1.0,
Sleswick-Holsatia,Germany,deaths,0.0,,-1.0,
Thuringia,Germany,confirmed,0.0,,-1.0,
Thuringia,Germany,recovered,0.0,,-1.0,
Thuringia,Germany,deaths,0.0,,-1.0,
other cases in Germany,Germany,confirmed,0.0,,-1.0,
other cases in Germany,Germany,recovered,0.0,,-1.0,
other cases in Germany,Germany,deaths,0.0,,-1.0,
Faroe Islands,Denmark,confirmed,1.0000000000021811,,-1.0,
Faroe Islands,Denmark,recovered,0.0,,-1.0,
Faroe Islands,Denmark,deaths,0.0,,-1.0,
Greenland,Denmark,confirmed,1.0000000000021811,,-1.0,
Greenland,Denmark,recovered,0.0,,-1.0,
Greenland,Denmark,deaths,0.0,,-1.0,
French Polynesia,France,confirmed,1.0000000000021811,,-1.0,
French Polynesia,France,recovered,0.0,,-1.0,
French Polynesia,France,deaths,0.0,,-1.0,
French Guiana,France,confirmed,5.000000000010907,,-1.0,
French Guiana,France,recovered,0.0,,-1.0,
French Guiana,France,deaths,0.0,,-1.0,
Guadeloupe,France,confirmed,1.0000000000021811,,-1.0,
Guadeloupe,France,recovered,0.0,,-1.0,
Guadeloupe,France,deaths,0.0,,-1.0,
Martinique,France,confirmed,2.0000000000043623,,-1.0,
Martinique,France,recovered,0.0,,-1.0,
Martinique,France,deaths,0.0,,-1.0,
Mayotte,France,confirmed,1.0000000000021811,,-1.0,
Mayotte,France,recovered,0.0,,-1.0,
Mayotte,France,deaths,0.0,,-1.0,
New Caledonia,France,confirmed,2.0000000000043623,,-1.0,
New Caledonia,France,recovered,0.0,,-1.0,
New Caledonia,France,deaths,0.0,,-1.0,
Réunion,France,confirmed,1.0000000000021811,,-1.0,
Réunion,France,recovered,0.0,,-1.0,
Réunion,France,deaths,0.0,,-1.0,
Saint Barthélemy,France,confirmed,3.000000000006544,,-1.0,
Saint Barthélemy,France,recovered,0.0,,-1.0,
Saint Barthélemy,France,deaths,0.0,,-1.0,
Saint Martin,France,confirmed,2.0000000000043623,,-1.0,
Saint Martin,France,recovered,0.0,,-1.0,
Saint Martin,France,deaths,0.0,,-1.0,
Saint Pierre and Miquelon,France,confirmed,1.0000000000021811,,-1.0,
Saint Pierre and Miquelon,France,recovered,0.0,,-1.0,
Saint Pierre and Miquelon,France,deaths,0.0,,-1.0,
Anguilla,United Kingdom,confirmed,2.0000000000043623,,-1.0,
Anguilla,United Kingdom,recovered,0.0,,-1.0,
Anguilla,United Kingdom,deaths,0.0,,-1.0,
Bermuda,United Kingdom,confirmed,2.0000000000043623,,-1.0,
Bermuda,United Kingdom,recovered,0.0,,-1.0,
Bermuda,United Kingdom,deaths,0.0,,-1.0,
British Virgin Islands,United Kingdom,confirmed,2.0000000000043623,,-1.0,
British Virgin Islands,United Kingdom,recovered,0.0,,-1.0,
British Virgin Islands,United Kingdom,deaths,0.0,,-1.0,
Cayman Islands,United Kingdom,confirmed,1.0000000000021811,,-1.0,
Cayman Islands,United Kingdom,recovered,0.0,,-1.0,
Cayman Islands,United Kingdom,deaths,0.0,,-1.0,
Gibraltar,United Kingdom,confirmed,1.0000000000021811,,-1.0,
Gibraltar,United Kingdom,recovered,0.0,,-1.0,
Gibraltar,United Kingdom,deaths,0.0,,-1.0,
Isle of Man,United Kingdom,confirmed,1.0000000000021811,,-1.0,
Isle of Man,United Kingdom,recovered,0.0,,-1.0,
Isle of Man,United Kingdom,deaths,0.0,,-1.0,
Channel Islands,United Kingdom,confirmed,1.0000000000021811,,-1.0,
Channel Islands,United Kingdom,recovered,0.0,,-1.0,
Channel Islands,United Kingdom,deaths,0.0,,-1.0,
Montserrat,United Kingdom,confirmed,1.0000000000021811,,-1.0,
Montserrat,United Kingdom,recovered,0.0,,-1.0,
Montserrat,United Kingdom,deaths,0.0,,-1.0,
Turks and Caicos Islands,United Kingdom,confirmed,4.000000000008725,,-1.0,
Turks and Caicos Islands,United Kingdom,recovered,0.0,,-1.0,
Turks and Caicos Islands,United Kingdom,deaths,0.0,,-1.0,
Bergstraße (Kreis),Hesse,confirmed,45.000000000098154,,-1.0,
Bergstraße (Kreis),Hesse,recovered,0.0,,-1.0,
Bergstraße (Kreis),Hesse,deaths,0.0,,-1.0,
Darmstadt,Hesse,confirmed,23.00000000005017,,-1.0,
Darmstadt,Hesse,recovered,0.0,,-1.0,
Darmstadt,Hesse,deaths,0.0,,-1.0,
Darmstadt-Dieburg (Kreis),Hesse,confirmed,63.000000000137405,,-1.0,
Darmstadt-Dieburg (Kreis),Hesse,recovered,0.0,,-1.0,
Darmstadt-Dieburg (Kreis),Hesse,deaths,0.0,,-1.0,
Frankfurt am Main,Hesse,confirmed,164.0000000002792,,-1.0,
Frankfurt am Main,Hesse,recovered,0.0,,-1.0,
Frankfurt am Main,Hesse,deaths,0.0,,-1.0,
Fulda (Kreis),Hesse,confirmed,78.00000000017013,,-1.0,
Fulda (Kreis),Hesse,recovered,0.0,,-1.0,
Fulda (Kreis),Hesse,deaths,0.0,,-1.0,
Gießen (Kreis),Hesse,confirmed,63.000000000137405,,-1.0,
Gießen (Kreis),Hesse,recovered,0.0,,-1.0,
Gießen (Kreis),Hesse,deaths,0.0,,-1.0,
Groß-Gerau (Kreis),Hesse,confirmed,87.00000000018976,,-1.0,
Groß-Gerau (Kreis),Hesse,recovered,0.0,,-1.0,
Groß-Gerau (Kreis),Hesse,deaths,0.0,,-1.0,
Hersfeld-Rotenburg (Kreis),Hesse,confirmed,26.000000000056712,,-1.0,
Hersfeld-Rotenburg (Kreis),Hesse,recovered,0.0,,-1.0,
Hersfeld-Rotenburg (Kreis),Hesse,deaths,0.0,,-1.0,
Hochtaunuskreis,Hesse,confirmed,72.00000000015704,,-1.0,
Hochtaunuskreis,Hesse,recovered,0.0,,-1.0,
Hochtaunuskreis,Hesse,deaths,0.0,,-1.0,
Kassel,Hesse,confirmed,43.000000000093785,,-1.0,
Kassel,Hesse,recovered,0.0,,-1.0,
Kassel,Hesse,deaths,0.0,,-1.0,
Kassel (Kreis),Hesse,confirmed,44.000000000095966,,-1.0,
Kassel (Kreis),Hesse,recovered,0.0,,-1.0,
Kassel (Kreis),Hesse,deaths,0.0,,-1.0,
Lahn-Dill-Kreis,Hesse,confirmed,65.00000000014177,,-1.0,
Lahn-Dill-Kreis,Hesse,recovered,0.0,,-1.0,
Lahn-Dill-Kreis,Hesse,deaths,0.0,,-1.0,
Limburg-Weilburg (Kreis),Hesse,confirmed,46.00000000010034,,-1.0,
Limburg-Weilburg (Kreis),Hesse,recovered,0.0,,-1.0,
Limburg-Weilburg (Kreis),Hesse,deaths,0.0,,-1.0,
Main-Kinzig-Kreis,Hesse,confirmed,57.000000000124324,,-1.0,
Main-Kinzig-Kreis,Hesse,recovered,0.0,,-1.0,
Main-Kinzig-Kreis,Hesse,deaths,0.0,,-1.0,
Main-Taunus-Kreis,Hesse,confirmed,55.00000000011996,,-1.0,
Main-Taunus-Kreis,Hesse,recovered,0.0,,-1.0,
Main-Taunus-Kreis,Hesse,deaths,1.0000000000021811,,-1.0,
Marburg-Biedenkopf (Kreis),Hesse,confirmed,48.000000000104706,,-1.0,
Marburg-Biedenkopf (Kreis),Hesse,recovered,0.0,,-1.0,
Marburg-Biedenkopf (Kreis),Hesse,deaths,0.0,,-1.0,
Odenwaldkreis,Hesse,confirmed,23.00000000005017,,-1.0,
Odenwaldkreis,Hesse,recovered,0.0,,-1.0,
Odenwaldkreis,Hesse,deaths,0.0,,-1.0,
Offenbach,Hesse,confirmed,8.00000000001745,,-1.0,
Offenbach,Hesse,recovered,0.0,,-1.0,
Offenbach,Hesse,deaths,0.0,,-1.0,
Offenbach (Kreis),Hesse,confirmed,77.00000000016794,,-1.0,
Offenbach (Kreis),Hesse,recovered,0.0,,-1.0,
Offenbach (Kreis),Hesse,deaths,1.0000000000021811,,-1.0,
Rheingau-Taunus-Kreis,Hesse,confirmed,31.00000000006761,,-1.0,
Rheingau-Taunus-Kreis,Hesse,recovered,0.0,,-1.0,
Rheingau-Taunus-Kreis,Hesse,deaths,0.0,,-1.0,
Schwalm-Eder-Kreis,Hesse,confirmed,69.0000000001505,,-1.0,
Schwalm-Eder-Kreis,Hesse,recovered,0.0,,-1.0,
Schwalm-Eder-Kreis,Hesse,deaths,0.0,,-1.0,
Vogelsbergkreis,Hesse,confirmed,25.00000000005453,,-1.0,
Vogelsbergkreis,Hesse,recovered,0.0,,-1.0,
Vogelsbergkreis,Hesse,deaths,0.0,,-1.0,
Waldeck-Frankenberg (Kreis),Hesse,confirmed,27.00000000005889,,-1.0,
Waldeck-Frankenberg (Kreis),Hesse,recovered,0.0,,-1.0,
Waldeck-Frankenberg (Kreis),Hesse,deaths,0.0,,-1.0,
Werra-Meißner-Kreis,Hesse,confirmed,5.000000000010907,,-1.0,
Werra-Meißner-Kreis,Hesse,recovered,0.0,,-1.0,
Werra-Meißner-Kreis,Hesse,deaths,0.0,,-1.0,
Wetteraukreis,Hesse,confirmed,41.00000000008943,,-1.0,
Wetteraukreis,Hesse,recovered,0.0,,-1.0,
Wetteraukreis,Hesse,deaths,0.0,,-1.0,
Wiesbaden,Hesse,confirmed,67.00000000014613,,-1.0,
Wiesbaden,Hesse,recovered,0.0,,-1.0,
Wiesbaden,Hesse,deaths,1.0000000000021811,,-1.0,
other cases in Hesse,Hesse,confirmed,212.00000000046242,,-1.0,
other cases in Hesse,Hesse,recovered,0.0,,-1.0,
other cases in Hesse,Hesse,deaths,0.0,,-1.0,
Cruise Ship 'Diamond Princess',International,confirmed,61.00000000013305,,-1.0,
Cruise Ship 'Diamond Princess',International,recovered,0.0,,-1.0,
Cruise Ship 'Diamond Princess',International,deaths,0.0,,-1.0,
Cruise Ship 'MS Zaandam',International,confirmed,2.0000000000043623,,-1.0,
Cruise Ship 'MS Zaandam',International,recovered,0.0,,-1.0,
Cruise Ship 'MS Zaandam',International,deaths,0.0,,-1.0,
Cruise Ships,International,confirmed,61.00000000013305,,-1.0,
Cruise Ships,International,recovered,0.0,,-1.0,
Cruise Ships,International,deaths,0.0,,-1.0,
Abruzzo,Italy,confirmed,3147.999999248517,,-1.0,
Abruzzo,Italy,recovered,1313.000000002674,,-1.0,
Abruzzo,Italy,deaths,381.0000000003534,,-1.0,
Valle d'Aosta,Italy,confirmed,1172.000000002059,,-1.0,
Valle d'Aosta,Italy,recovered,953.0000000011037,,-1.0,
Valle d'Aosta,Italy,deaths,142.00000000018318,,-1.0,
Puglia,Italy,confirmed,4366.000007265689,,-1.0,
Puglia,Italy,recovered,1724.0000000009773,,-1.0,
Puglia,Italy,deaths,461.00000000070236,,-1.0,
Basilicata,Italy,confirmed,389.0000000003882,,-1.0,
Basilicata,Italy,recovered,242.00000000061942,,-1.0,
Basilicata,Italy,deaths,27.00000000005889,,-1.0,
Emilia-Romagna,Italy,confirmed,27110.0000058104,,-1.0,
Emilia-Romagna,Italy,recovered,17165.999986678667,,-1.0,
Emilia-Romagna,Italy,deaths,3942.9999962643215,,-1.0,
Friuli Venezia Giulia,Italy,confirmed,3175.0000007848107,,-1.0,
Friuli Venezia Giulia,Italy,recovered,2115.999999824748,,-1.0,
Friuli Venezia Giulia,Italy,deaths,318.000000000951,,-1.0,
Calabria,Italy,confirmed,1144.0000000019372,,-1.0,
Calabria,Italy,recovered,544.0000000010643,,-1.0,
Calabria,Italy,deaths,95.0000000002072,,-1.0,
Campania,Italy,confirmed,4654.00000709414,,-1.0,
Campania,Italy,recovered,2521.999996786445,,-1.0,
Campania,Italy,deaths,396.00000000041877,,-1.0,
Lazio,Italy,confirmed,7363.999988845154,,-1.0,
Lazio,Italy,recovered,2671.999995939692,,-1.0,
Lazio,Italy,deaths,604.000000001326,,-1.0,
Liguria,Italy,confirmed,9059.999996826558,,-1.0,
Liguria,Italy,recovered,5120.9999964334165,,-1.0,
Liguria,Italy,deaths,1336.0000000027744,,-1.0,
Lombardia,Italy,confirmed,84118.99984768628,,-1.0,
Lombardia,Italy,recovered,40961.999903574186,,-1.0,
Lombardia,Italy,deaths,15411.000021690596,,-1.0,
Marche,Italy,confirmed,6619.000004040035,,-1.0,
Marche,Italy,recovered,2847.0000056275558,,-1.0,
Marche,Italy,deaths,977.0000000012084,,-1.0,
Molise,Italy,confirmed,407.00000000046685,,-1.0,
Molise,Italy,recovered,158.00000000025298,,-1.0,
Molise,Italy,deaths,22.00000000004799,,-1.0,
Piemonte,Italy,confirmed,29346.00000999089,,-1.0,
Piemonte,Italy,recovered,14676.000009770763,,-1.0,
Piemonte,Italy,deaths,3556.9999998807525,,-1.0,
Sardegna,Italy,confirmed,1348.0000000028267,,-1.0,
Sardegna,Italy,recovered,762.0000000002706,,-1.0,
Sardegna,Italy,deaths,125.00000000010904,,-1.0,
Sicilia,Italy,confirmed,3373.9999977846865,,-1.0,
Sicilia,Italy,recovered,1351.0000000028406,,-1.0,
Sicilia,Italy,deaths,263.000000000711,,-1.0,
P.A. Bolzano,Italy,confirmed,2577.9999957755026,,-1.0,
P.A. Bolzano,Italy,recovered,1928.9999989050946,,-1.0,
P.A. Bolzano,Italy,deaths,290.00000000082883,,-1.0,
Toscana,Italy,confirmed,9883.000018264582,,-1.0,
Toscana,Italy,recovered,5738.999989431157,,-1.0,
Toscana,Italy,deaths,976.0000000012042,,-1.0,
P.A. Trento,Italy,confirmed,4317.999991446544,,-1.0,
P.A. Trento,Italy,recovered,3461.0000003438263,,-1.0,
P.A. Trento,Italy,deaths,451.0000000006587,,-1.0,
Umbria,Italy,confirmed,1422.0000000031494,,-1.0,
Umbria,Italy,recovered,1259.0000000024386,,-1.0,
Umbria,Italy,deaths,73.00000000015922,,-1.0,
Veneto,Italy,confirmed,18888.999995596467,,-1.0,
Veneto,Italy,recovered,12687.999995650904,,-1.0,
Veneto,Italy,deaths,1762.0000000011432,,-1.0,
Aichi,Japan,confirmed,510.00000000091615,,-1.0,
Aichi,Japan,recovered,463.0000000007111,,-1.0,
Aichi,Japan,deaths,34.00000000007416,,-1.0,
Akita,Japan,confirmed,16.0000000000349,,-1.0,
Akita,Japan,recovered,16.0000000000349,,-1.0,
Akita,Japan,deaths,0.0,,-1.0,
Aomori,Japan,confirmed,27.00000000005889,,-1.0,
Aomori,Japan,recovered,26.000000000056712,,-1.0,
Aomori,Japan,deaths,1.0000000000021811,,-1.0,
Chiba,Japan,confirmed,912.000000000925,,-1.0,
Chiba,Japan,recovered,844.0000000006282,,-1.0,
Chiba,Japan,deaths,45.000000000098154,,-1.0,
Ehime,Japan,confirmed,82.00000000017886,,-1.0,
Ehime,Japan,recovered,70.00000000015268,,-1.0,
Ehime,Japan,deaths,4.000000000008725,,-1.0,
Fukui,Japan,confirmed,122.00000000009595,,-1.0,
Fukui,Japan,recovered,113.0000000000567,,-1.0,
Fukui,Japan,deaths,8.00000000001745,,-1.0,
Fukuoka,Japan,confirmed,802.000000000445,,-1.0,
Fukuoka,Japan,recovered,642.0000000014918,,-1.0,
Fukuoka,Japan,deaths,28.000000000061068,,-1.0,
Fukushima,Japan,confirmed,81.00000000017667,,-1.0,
Fukushima,Japan,recovered,78.00000000017013,,-1.0,
Fukushima,Japan,deaths,0.0,,-1.0,
Gifu,Japan,confirmed,152.00000000022683,,-1.0,
Gifu,Japan,recovered,142.00000000018318,,-1.0,
Gifu,Japan,deaths,7.000000000015267,,-1.0,
Gunma,Japan,confirmed,151.00000000022249,,-1.0,
Gunma,Japan,recovered,125.00000000010904,,-1.0,
Gunma,Japan,deaths,19.000000000041442,,-1.0,
Hiroshima,Japan,confirmed,165.00000000028353,,-1.0,
Hiroshima,Japan,recovered,162.00000000027046,,-1.0,
Hiroshima,Japan,deaths,3.000000000006544,,-1.0,
Hokkaido,Japan,confirmed,1116.0000000018151,,-1.0,
Hokkaido,Japan,recovered,881.0000000007897,,-1.0,
Hokkaido,Japan,deaths,91.00000000019848,,-1.0,
Hyogo,Japan,confirmed,699.0000000017405,,-1.0,
Hyogo,Japan,recovered,652.0000000015355,,-1.0,
Hyogo,Japan,deaths,43.000000000093785,,-1.0,
Ibaraki,Japan,confirmed,168.00000000029658,,-1.0,
Ibaraki,Japan,recovered,155.00000000023994,,-1.0,
Ibaraki,Japan,deaths,10.000000000021814,,-1.0,
Ishikawa,Japan,confirmed,299.0000000008681,,-1.0,
Ishikawa,Japan,recovered,238.000000000602,,-1.0,
Ishikawa,Japan,deaths,27.00000000005889,,-1.0,
Kagawa,Japan,confirmed,28.000000000061068,,-1.0,
Kagawa,Japan,recovered,28.000000000061068,,-1.0,
Kagawa,Japan,deaths,0.0,,-1.0,
Kagoshima,Japan,confirmed,10.000000000021814,,-1.0,
Kagoshima,Japan,recovered,10.000000000021814,,-1.0,
Kagoshima,Japan,deaths,0.0,,-1.0,
Kanagawa,Japan,confirmed,1396.000000003036,,-1.0,
Kanagawa,Japan,recovered,1163.0000000020195,,-1.0,
Kanagawa,Japan,deaths,89.00000000019413,,-1.0,
Kochi,Japan,confirmed,74.0000000001614,,-1.0,
Kochi,Japan,recovered,71.00000000015486,,-1.0,
Kochi,Japan,deaths,3.000000000006544,,-1.0,
Kumamoto,Japan,confirmed,47.00000000010252,,-1.0,
Kumamoto,Japan,recovered,44.000000000095966,,-1.0,
Kumamoto,Japan,deaths,3.000000000006544,,-1.0,
Kyoto,Japan,confirmed,359.00000000025733,,-1.0,
Kyoto,Japan,recovered,332.0000000001396,,-1.0,
Kyoto,Japan,deaths,18.00000000003926,,-1.0,
Mie,Japan,confirmed,45.000000000098154,,-1.0,
Mie,Japan,recovered,44.000000000095966,,-1.0,
Mie,Japan,deaths,1.0000000000021811,,-1.0,
Miyagi,Japan,confirmed,88.00000000019196,,-1.0,
Miyagi,Japan,recovered,87.00000000018976,,-1.0,
Miyagi,Japan,deaths,1.0000000000021811,,-1.0,
Miyazaki,Japan,confirmed,17.00000000003708,,-1.0,
Miyazaki,Japan,recovered,17.00000000003708,,-1.0,
Miyazaki,Japan,deaths,0.0,,-1.0,
Nagano,Japan,confirmed,75.00000000016358,,-1.0,
Nagano,Japan,recovered,71.00000000015486,,-1.0,
Nagano,Japan,deaths,0.0,,-1.0,
Nagasaki,Japan,confirmed,17.00000000003708,,-1.0,
Nagasaki,Japan,recovered,16.0000000000349,,-1.0,
Nagasaki,Japan,deaths,1.0000000000021811,,-1.0,
Nara,Japan,confirmed,92.00000000020069,,-1.0,
Nara,Japan,recovered,89.00000000019413,,-1.0,
Nara,Japan,deaths,2.0000000000043623,,-1.0,
Niigata,Japan,confirmed,82.00000000017886,,-1.0,
Niigata,Japan,recovered,81.00000000017667,,-1.0,
Niigata,Japan,deaths,0.0,,-1.0,
Oita,Japan,confirmed,60.00000000013086,,-1.0,
Oita,Japan,recovered,58.0000000001265,,-1.0,
Oita,Japan,deaths,1.0000000000021811,,-1.0,
Okayama,Japan,confirmed,25.00000000005453,,-1.0,
Okayama,Japan,recovered,25.00000000005453,,-1.0,
Okayama,Japan,deaths,0.0,,-1.0,
Okinawa,Japan,confirmed,145.00000000019628,,-1.0,
Okinawa,Japan,recovered,137.0000000001614,,-1.0,
Okinawa,Japan,deaths,6.000000000013088,,-1.0,
Osaka,Japan,confirmed,1785.0000000012433,,-1.0,
Osaka,Japan,recovered,1635.000000000589,,-1.0,
Osaka,Japan,deaths,84.00000000018322,,-1.0,
Port Quarantine,Japan,confirmed,216.00000000047112,,-1.0,
Port Quarantine,Japan,recovered,162.00000000027046,,-1.0,
Port Quarantine,Japan,deaths,0.0,,-1.0,
Saga,Japan,confirmed,45.000000000098154,,-1.0,
Saga,Japan,recovered,45.000000000098154,,-1.0,
Saga,Japan,deaths,0.0,,-1.0,
Saitama,Japan,confirmed,1007.0000000013392,,-1.0,
Saitama,Japan,recovered,920.0000000009596,,-1.0,
Saitama,Japan,deaths,51.00000000011124,,-1.0,
Shiga,Japan,confirmed,100.00000000021812,,-1.0,
Shiga,Japan,recovered,97.00000000021156,,-1.0,
Shiga,Japan,deaths,1.0000000000021811,,-1.0,
Shimane,Japan,confirmed,24.000000000052353,,-1.0,
Shimane,Japan,recovered,23.00000000005017,,-1.0,
Shimane,Japan,deaths,0.0,,-1.0,
Shizuoka,Japan,confirmed,76.00000000016577,,-1.0,
Shizuoka,Japan,recovered,73.00000000015922,,-1.0,
Shizuoka,Japan,deaths,1.0000000000021811,,-1.0,
Tochigi,Japan,confirmed,66.00000000014396,,-1.0,
Tochigi,Japan,recovered,60.00000000013086,,-1.0,
Tochigi,Japan,deaths,0.0,,-1.0,
Tokyo,Japan,confirmed,5400.0000028121085,,-1.0,
Tokyo,Japan,recovered,4716.00000038781,,-1.0,
Tokyo,Japan,deaths,311.00000000092035,,-1.0,
Tokushima,Japan,confirmed,5.000000000010907,,-1.0,
Tokushima,Japan,recovered,4.000000000008725,,-1.0,
Tokushima,Japan,deaths,1.0000000000021811,,-1.0,
Tottori,Japan,confirmed,3.000000000006544,,-1.0,
Tottori,Japan,recovered,3.000000000006544,,-1.0,
Tottori,Japan,deaths,0.0,,-1.0,
Toyama,Japan,confirmed,227.000000000554,,-1.0,
Toyama,Japan,recovered,199.0000000004341,,-1.0,
Toyama,Japan,deaths,22.00000000004799,,-1.0,
Unknown,Japan,confirmed,8.00000000001745,,-1.0,
Unknown,Japan,recovered,0.0,,-1.0,
Unknown,Japan,deaths,0.0,,-1.0,
Wakayama,Japan,confirmed,63.000000000137405,,-1.0,
Wakayama,Japan,recovered,60.00000000013086,,-1.0,
Wakayama,Japan,deaths,3.000000000006544,,-1.0,
Yamagata,Japan,confirmed,69.0000000001505,,-1.0,
Yamagata,Japan,recovered,67.00000000014613,,-1.0,
Yamagata,Japan,deaths,0.0,,-1.0,
Yamaguchi,Japan,confirmed,37.0000000000807,,-1.0,
Yamaguchi,Japan,recovered,36.00000000007852,,-1.0,
Yamaguchi,Japan,deaths,0.0,,-1.0,
Yamanashi,Japan,confirmed,67.00000000014613,,-1.0,
Yamanashi,Japan,recovered,62.00000000013523,,-1.0,
Yamanashi,Japan,deaths,1.0000000000021811,,-1.0,
Alberta,Canada,confirmed,1.0000000000021811,,-1.0,
Alberta,Canada,recovered,0.0,,-1.0,
Alberta,Canada,deaths,0.0,,-1.0,
British Columbia,Canada,confirmed,1.0000000000021811,,-1.0,
British Columbia,Canada,recovered,0.0,,-1.0,
British Columbia,Canada,deaths,0.0,,-1.0,
Recovered,Canada,confirmed,0.0,,-1.0,
Recovered,Canada,recovered,110.00000000023992,,-1.0,
Recovered,Canada,deaths,0.0,,-1.0,
Manitoba,Canada,confirmed,3.000000000006544,,-1.0,
Manitoba,Canada,recovered,0.0,,-1.0,
Manitoba,Canada,deaths,0.0,,-1.0,
Newfoundland and Labrador,Canada,confirmed,1.0000000000021811,,-1.0,
Newfoundland and Labrador,Canada,recovered,0.0,,-1.0,
Newfoundland and Labrador,Canada,deaths,0.0,,-1.0,
Nova Scotia,Canada,confirmed,5.000000000010907,,-1.0,
Nova Scotia,Canada,recovered,0.0,,-1.0,
Nova Scotia,Canada,deaths,0.0,,-1.0,
New Brunswick,Canada,confirmed,1.0000000000021811,,-1.0,
New Brunswick,Canada,recovered,0.0,,-1.0,
New Brunswick,Canada,deaths,0.0,,-1.0,
Northwest Territories,Canada,confirmed,1.0000000000021811,,-1.0,
Northwest Territories,Canada,recovered,0.0,,-1.0,
Northwest Territories,Canada,deaths,0.0,,-1.0,
Ontario,Canada,confirmed,1.0000000000021811,,-1.0,
Ontario,Canada,recovered,0.0,,-1.0,
Ontario,Canada,deaths,0.0,,-1.0,
Prince Edward Island,Canada,confirmed,1.0000000000021811,,-1.0,
Prince Edward Island,Canada,recovered,0.0,,-1.0,
Prince Edward Island,Canada,deaths,0.0,,-1.0,
Québec,Canada,confirmed,1.0000000000021811,,-1.0,
Québec,Canada,recovered,0.0,,-1.0,
Québec,Canada,deaths,0.0,,-1.0,
Saskatchewan,Canada,confirmed,1.0000000000021811,,-1.0,
Saskatchewan,Canada,recovered,0.0,,-1.0,
Saskatchewan,Canada,deaths,0.0,,-1.0,
Yukon,Canada,confirmed,3.000000000006544,,-1.0,
Yukon,Canada,recovered,0.0,,-1.0,
Yukon,Canada,deaths,0.0,,-1.0,
Antioquia,Colombia,confirmed,1518.0000000035686,,-1.0,
Antioquia,Colombia,recovered,575.0000000011996,,-1.0,
Antioquia,Colombia,deaths,9.00000000001963,,-1.0,
Arauca,Colombia,confirmed,2.0000000000043623,,-1.0,
Arauca,Colombia,recovered,1.0000000000021811,,-1.0,
Arauca,Colombia,deaths,0.0,,-1.0,
Atlantico,Colombia,confirmed,6498.000001063195,,-1.0,
Atlantico,Colombia,recovered,1897.000000001732,,-1.0,
Atlantico,Colombia,deaths,218.0000000004755,,-1.0,
Bolivar,Colombia,confirmed,4128.000007049364,,-1.0,
Bolivar,Colombia,recovered,1221.0000000022728,,-1.0,
Bolivar,Colombia,deaths,182.00000000039697,,-1.0,
Boyaca,Colombia,confirmed,223.00000000053655,,-1.0,
Boyaca,Colombia,recovered,131.0000000001352,,-1.0,
Boyaca,Colombia,deaths,14.000000000030534,,-1.0,
Caldas,Colombia,confirmed,175.0000000003272,,-1.0,
Caldas,Colombia,recovered,117.00000000007415,,-1.0,
Caldas,Colombia,deaths,8.00000000001745,,-1.0,
Capital District,Colombia,confirmed,12880.00000459929,,-1.0,
Capital District,Colombia,recovered,5402.000001905819,,-1.0,
Capital District,Colombia,deaths,332.0000000001396,,-1.0,
Caqueta,Colombia,confirmed,25.00000000005453,,-1.0,
Caqueta,Colombia,recovered,20.000000000043627,,-1.0,
Caqueta,Colombia,deaths,2.0000000000043623,,-1.0,
Casanare,Colombia,confirmed,36.00000000007852,,-1.0,
Casanare,Colombia,recovered,29.00000000006325,,-1.0,
Casanare,Colombia,deaths,0.0,,-1.0,
Cauca,Colombia,confirmed,155.00000000023994,,-1.0,
Cauca,Colombia,recovered,62.00000000013523,,-1.0,
Cauca,Colombia,deaths,6.000000000013088,,-1.0,
Cesar,Colombia,confirmed,428.0000000005584,,-1.0,
Cesar,Colombia,recovered,70.00000000015268,,-1.0,
Cesar,Colombia,deaths,12.000000000026176,,-1.0,
Choco,Colombia,confirmed,412.0000000004885,,-1.0,
Choco,Colombia,recovered,73.00000000015922,,-1.0,
Choco,Colombia,deaths,11.000000000023991,,-1.0,
Cordoba,Colombia,confirmed,221.0000000005278,,-1.0,
Cordoba,Colombia,recovered,66.00000000014396,,-1.0,
Cordoba,Colombia,deaths,10.000000000021814,,-1.0,
Cundinamarca,Colombia,confirmed,1291.0000000025784,,-1.0,
Cundinamarca,Colombia,recovered,383.0000000003621,,-1.0,
Cundinamarca,Colombia,deaths,34.00000000007416,,-1.0,
Guainia,Colombia,confirmed,6.000000000013088,,-1.0,
Guainia,Colombia,recovered,0.0,,-1.0,
Guainia,Colombia,deaths,0.0,,-1.0,
Guaviare,Colombia,confirmed,1.0000000000021811,,-1.0,
Guaviare,Colombia,recovered,0.0,,-1.0,
Guaviare,Colombia,deaths,0.0,,-1.0,
Huila,Colombia,confirmed,255.00000000067612,,-1.0,
Huila,Colombia,recovered,220.00000000047984,,-1.0,
Huila,Colombia,deaths,13.000000000028356,,-1.0,
La Guajira,Colombia,confirmed,108.00000000023556,,-1.0,
La Guajira,Colombia,recovered,44.000000000095966,,-1.0,
La Guajira,Colombia,deaths,6.000000000013088,,-1.0,
Magdalena,Colombia,confirmed,753.0000000002314,,-1.0,
Magdalena,Colombia,recovered,372.0000000003141,,-1.0,
